,customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score
8338,1632dff93175c88a137a7aa512194dce,112,1,24.99,5,5,5,555
8342,16359095b72f56e8541b1206ebc4c9ab,48,1,14.9,5,5,5,555
8364,164564545470a6e0df300b2a9cd236aa,88,1,13.0,5,5,5,555
8410,16639dd2584f28b9b473017c8c713b7d,50,1,29.99,5,5,5,555
8433,166edd23a0a1e9e5d30b2f5419cdcb05,78,1,39.0,5,5,5,555
8448,167524bd5f4974df32a4917d03574398,99,1,28.9,5,5,5,555
8483,1689035e6f367ae9398fa8ba436b9885,80,1,28.9,5,5,5,555
8505,169353d6aa4af9262b05d2e73eec18d9,71,1,36.9,5,5,5,555
8548,16b16dc22deb83d29f64a941d0382435,104,1,9.99,5,5,5,555
8553,16b404ac73327b39cbcd740149792ad1,109,1,35.0,5,5,5,555
8557,16b5db7bc88fbfe036a260b81a2224b2,70,1,21.99,5,5,5,555
8587,16c76d3580c1549d2415b039b962ffee,63,1,29.99,5,5,5,555
8592,16cb12efaba0eb4a1401091ebd4d9ec1,52,1,12.9,5,5,5,555
8613,16d5e579f5c682f592d57463ea890794,64,4,23.6,5,5,5,555
8640,16ed990d94eef3d79216c2ff23124700,124,1,18.5,5,5,5,555
8643,16ee708807a1311a42642843b427b00f,127,1,27.9,5,5,5,555
8647,16f1fb10c836b62abe1c810fcf365a1e,68,1,29.99,5,5,5,555
8656,16fbb85003b2c83ea0ff31ed5022b9eb,103,1,14.9,5,5,5,555
8701,171a26ae975ba30f2c37f6c0df67f18d,76,1,39.0,5,5,5,555
8714,17224e2103f611bab48b1c5df0949d81,47,1,24.9,5,5,5,555
8719,1726600c085f65e9200ef2b46f28c58a,85,1,24.7,5,5,5,555
8747,173670e79fa6edd507aee6d9d17e1be4,116,1,35.9,5,5,5,555
8797,1755f2846673a250cf4013174dfaad38,67,1,29.0,5,5,5,555
8798,1755fad7863475346bc6c3773fe055d3,83,1,27.9,5,5,5,555
8861,177e58c62e5a5073715e8d29228e38ea,124,1,23.9,5,5,5,555
8863,177fae6c4c665b390cf4fc8a550e2bff,130,1,18.9,5,5,5,555
8877,1789a9c308d16b63a0d1a496756a6942,83,1,12.99,5,5,5,555
8985,17d0599bc28d43c850c9d2ac86db9b67,96,1,29.9,5,5,5,555
9064,18063c04b3b271bd41f87d5f2c0300a3,127,1,25.99,5,5,5,555
9094,181aaef52310ba1599949728c36f544d,55,1,15.0,5,5,5,555
9150,1842c9a87f4946f62fc9ab11c852f98a,124,1,32.9,5,5,5,555
9168,184a0d53e3db6779ed520064e09d1df4,63,1,35.9,5,5,5,555
9182,18517a7be2a127446eb1764eb18ce27c,76,1,22.0,5,5,5,555
9244,18796ca7e8c4ac5d37266b3015a4de85,102,1,9.99,5,5,5,555
9336,18ba4e53d6602576bd29b279e46b8fa6,98,1,35.0,5,5,5,555
9344,18bf97f433229e973e41658016d9459b,112,1,29.99,5,5,5,555
9345,18c10dd75c15e93b35983677b1948da5,76,1,14.89,5,5,5,555
9348,18c30a4de034e640a9c6b0b08a756ae9,118,2,39.3,5,5,5,555
9383,18d9916b9d0b1ae261abccaa6d2c4741,130,1,33.9,5,5,5,555
9421,18f711d8d5d66c0a2d470f4b851e8038,89,1,29.9,5,5,5,555
9437,1901d167919ef512a3d51d62bb81bf58,81,1,19.9,5,5,5,555
9446,1909b44d6c01d36a4d946e60f46036b3,76,1,30.0,5,5,5,555
9448,190a654dff9117bfb0b69bbe3f5d581b,88,1,24.33,5,5,5,555
9457,190e688d1f5aae2e04a68016c3671b25,76,1,14.99,5,5,5,555
9458,190e6fd65f805d63c39c25217e4acac0,62,1,12.88,5,5,5,555
9465,1913c0c2889d3e40b654d65f9611b750,78,1,38.99,5,5,5,555
9469,1914576a74b2122c63a456293cf7e52c,94,1,39.28,5,5,5,555
9488,1920602a4a42900cee65ac56cf2071bd,119,1,29.99,5,5,5,555
9501,1929fe44659545005a8b8311ef2dfd1d,63,1,18.0,5,5,5,555
9502,192b1a2d0d7d5d391edab32669ef31ae,78,1,31.5,5,5,5,555
9523,19380d46da295ca8dad39b513bf15750,105,1,13.65,5,5,5,555
9528,193a0a61cc788e051974f428cc35df10,95,1,14.5,5,5,5,555
9533,193e26ffef1e5ee3eb6d20a0b21bbc96,47,1,39.0,5,5,5,555
9534,193f4a251d74904c94df4e330756fc6c,50,1,33.0,5,5,5,555
9536,19402a48fe860416adf93348aba37740,78,1,19.9,5,5,5,555
9577,19653886ab528741bd0e988a41d643be,77,1,33.9,5,5,5,555
9600,1971e56e0d68a3423956f940b2331b5b,50,1,18.99,5,5,5,555
9648,19972794e68d84b6cc2244aab0e913ba,95,1,29.9,5,5,5,555
9657,199ead1f7765436813bea595273e98f9,76,1,12.99,5,5,5,555
9661,19a12c0cac7193deaef2d7040b4f4bd4,55,1,29.98,5,5,5,555
9682,19accc9f4fa91716d819ab1cbf30a916,97,1,17.99,5,5,5,555
9722,19cb592037881e4aa0efebc16087ab69,119,1,15.9,5,5,5,555
9741,19d47f016965370c2d298172268390e8,105,1,19.8,5,5,5,555
9750,19da592ad920d9fb1803c6c44742b2bb,103,1,29.9,5,5,5,555
9932,1a5ae63d4cfaad990cc08d2f9a542326,78,1,10.0,5,5,5,555
9937,1a5e81b2a849e76ca754d36ba90a5264,116,1,22.99,5,5,5,555
9970,1a709e5cee4949834d57464dd9c13d22,78,1,28.9,5,5,5,555
9999,1a85365fe188f3009be6321042f1217d,105,1,25.0,5,5,5,555
10027,1a954bbd169e7813291d468aff07267d,74,1,36.99,5,5,5,555
10042,1a9f9ff94f0cc44bd356c8c8da8d3303,61,1,11.87,5,5,5,555
10083,1abb0c19ec88e40555c8ee5ba6f2a102,85,1,20.0,5,5,5,555
10124,1ad154fd069294912ff3cddb15bef71a,84,1,24.99,5,5,5,555
10135,1ad559496181fd1182beb52b9a8252f9,61,1,26.0,5,5,5,555
10169,1ae6cb85d1f8d6c71e80ec5ddd725e8d,111,1,29.9,5,5,5,555
10202,1b00ab4ab200e2215c0913759051f47c,123,2,35.98,5,5,5,555
10210,1b0555269127c13e727a1f3cb545faf2,50,1,24.99,5,5,5,555
10211,1b05680a264c3a8ef32e8062cd965438,85,1,24.99,5,5,5,555
10225,1b155d898d2a9c2fec690a22e52df81d,57,1,34.99,5,5,5,555
10239,1b1e45dac48738c73df1da3be957fb4c,75,1,13.69,5,5,5,555
10248,1b2455a757e2ea03d68d30b3f3fcc12d,130,1,28.9,5,5,5,555
10253,1b2930f7c6cbbabfab9c4842b78b84ee,105,1,29.9,5,5,5,555
10258,1b2cb35b19b40b61f953d32ea157b337,47,1,20.9,5,5,5,555
10261,1b2f9d96c84e575dd66d434389d66860,107,1,34.0,5,5,5,555
10313,1b5277287e2a36035dbb796a16e35bc7,47,1,34.9,5,5,5,555
10324,1b58076659bb8e9596faec56777da25c,74,1,34.75,5,5,5,555
10353,1b676ae36901ebaeb90253602c519f18,47,2,23.98,5,5,5,555
10363,1b6d9168534fafc4d2bab71ae7641bc9,118,1,38.99,5,5,5,555
10401,1b8cd2bc8b536be7634caf5929c70704,64,1,37.5,5,5,5,555
10417,1b96951f204d883b17e4d9cc323dc10a,67,1,19.9,5,5,5,555
10439,1ba23b73f82990c2de74ebf5a28838b8,61,1,25.89,5,5,5,555
10450,1bab05433ef18b837f0fad9e3c0fc2a4,56,1,29.99,5,5,5,555
10474,1bbc72422f5a5a38eabbabc9ca22068b,85,1,17.9,5,5,5,555
10516,1bd7c96e803c5114e0c1b2da62198fd5,52,1,35.0,5,5,5,555
10526,1bdc548fd755c5d81e0e9ddcff5483c8,70,6,35.400000000000006,5,5,5,555
10555,1bec19baa3b9b15b6dfea90d4f534d7d,110,1,20.89,5,5,5,555
10594,1c0581eab1e3711b45b750357554895a,130,1,34.75,5,5,5,555
10614,1c10417bea4e9e54e3ec63c77e88b7ed,75,1,34.84,5,5,5,555
10644,1c1e5060ceea7bcf6ea312692655d2ce,126,1,13.33,5,5,5,555
10668,1c2e9eed38f46d24ee6afa2edd983dd2,117,1,39.0,5,5,5,555
10675,1c34888248845ed3c9607a2652adad9c,113,1,24.99,5,5,5,555
10684,1c3b35f72d254156a28a610d975e9c90,79,1,35.9,5,5,5,555
10691,1c3d8766b5f8b24d7e95001ce31d1d38,47,1,7.5,5,5,5,555
10765,1c7007c94573e6c01c8e30cc70bcf475,50,1,27.99,5,5,5,555
10798,1c8a543f8c94cff67a67ad2d5ea7951c,69,1,22.0,5,5,5,555
10826,1ca50e7d622f289e9001345532e2dea3,76,1,19.99,5,5,5,555
10836,1caacc78626d0863daa8aff89de93bb0,117,1,27.9,5,5,5,555
10856,1cbec9e3f90761ff856fe2487f253cc4,120,1,35.9,5,5,5,555
10898,1cdc35183baf6457cb21e032a502414a,119,1,18.9,5,5,5,555
10921,1cec7c8d274ea8b2a9e49cf962e759d2,77,1,13.99,5,5,5,555
10973,1d1300e5823331f1065112a2a6aa5b19,130,2,23.98,5,5,5,555
10983,1d1ab35efaaa5ca38a3b34695e63bf03,78,1,15.99,5,5,5,555
11009,1d2e6eb8cf8eaae12272970e4cfc4c43,49,1,39.0,5,5,5,555
11026,1d350be5c2a21f6aed74c0f3ecea8f45,78,1,37.69,5,5,5,555
11101,1d631e96c1ff08ac485fa60f5e040d9b,97,1,12.25,5,5,5,555
11103,1d636a8416fe1f6f377e6a5aef5ea6da,74,1,27.9,5,5,5,555
11122,1d6f2e4efdab5db04ec1b691e00cd664,85,1,37.0,5,5,5,555
11137,1d7852b3b0ded01a3191e87722e07978,118,1,19.86,5,5,5,555
11155,1d8301ecbc5e43043f66ed6b8bfc8009,77,1,20.0,5,5,5,555
11188,1d9d8fdfda9ee5c0fbbc6b93e2ceca65,56,1,25.0,5,5,5,555
11196,1da2620e2c9b0badca933d988c22e79a,56,1,19.95,5,5,5,555
11217,1db165d1cb219c3198f33c8ad87312e8,99,1,18.79,5,5,5,555
11228,1db832261819c0a9f78efbc0dd77f2a3,77,1,31.99,5,5,5,555
11236,1dbb8fce4549ead4076d9146e9da0fe8,130,1,29.9,5,5,5,555
11241,1dbe0bf136ea8849ed9648546ebc2e63,67,1,29.99,5,5,5,555
11247,1dbf8bbbc0b4a327e012452d038ce1c5,52,1,34.99,5,5,5,555
11251,1dc39ef0968a2aa4522c242710d45c81,49,1,38.25,5,5,5,555
11261,1dcaf101733dc31789ce23f25d3d2f51,93,1,19.99,5,5,5,555
11286,1ddcc619647ca008fdc24f8302c8573f,78,1,21.7,5,5,5,555
11292,1de30f750d52014cba4852ebfff5902b,126,1,28.9,5,5,5,555
11293,1de444c2c8dfd4df7003d1d4b446ef94,117,1,24.99,5,5,5,555
11314,1df222087ffead2c284860cfbd77353c,64,1,29.97,5,5,5,555
11338,1e02b284271ae29e4df0ed29851ed4fc,109,1,13.65,5,5,5,555
11344,1e0672cd29c269baa883be37f80b14b8,123,1,4.9,5,5,5,555
11371,1e1eeb9b7a16eb780c2728c498d5ea2b,105,1,25.0,5,5,5,555
11390,1e268e4d4dd343a3d8bcb8bc78839569,88,1,14.9,5,5,5,555
11417,1e3726247083b718a85dbc9c611fbd4f,123,1,39.0,5,5,5,555
11418,1e3a55090ca74ba9eb7030a2d7994569,125,1,14.99,5,5,5,555
11496,1e6e8604e5189a58669534b84d2bdcbb,118,1,14.9,5,5,5,555
11550,1e8e8e0bd7a6523848511a4f8359f8b5,117,1,33.0,5,5,5,555
11578,1ea3ca77718813f33e7fab2e98c1e5c6,110,1,22.32,5,5,5,555
11594,1eac646a166c7c9f07a7ece6ff4f8905,64,1,8.7,5,5,5,555
11670,1ee66290ddf474726de77ca35bad9c3d,97,1,22.32,5,5,5,555
11736,1f1652f33b2d34da0455a2c70cd9a32f,81,1,19.9,5,5,5,555
11746,1f1be5326b8d55ed94640290e0edfbfd,88,1,24.9,5,5,5,555
11747,1f1bfeeb7e84fe26c5abc584925fd4a9,63,1,17.77,5,5,5,555
11769,1f2999ca603aa0bec2f93254cf5cdf21,130,1,32.0,5,5,5,555
11810,1f479b1d550f8519d3f950fffa557af9,53,1,28.5,5,5,5,555
11828,1f543da240d9e98a776df1a9b93fb0cc,63,1,19.9,5,5,5,555
11853,1f6ba909178c5b0e523cabcadb617a4c,104,2,35.98,5,5,5,555
11872,1f7b6a50b303ed3ba8d54c2c87f2b683,67,1,12.67,5,5,5,555
11882,1f822c22c8cf0ad7766811f866810e46,104,1,27.9,5,5,5,555
11883,1f82b11f19cfd3f3226b30477ed95c40,85,1,38.9,5,5,5,555
11906,1f91ccab7c2b1d4049f5383d813e6fa7,70,1,24.9,5,5,5,555
11938,1fb007447c1e0b6e1f0a7dfb5eef11a7,112,1,32.9,5,5,5,555
11949,1fb677ba61c86efb05836475022c5d98,69,1,22.0,5,5,5,555
11971,1fc29088df4d8add848a6b7304f7a9e0,129,2,37.89,5,5,5,555
11984,1fca8845165230ef8a52bc9908932971,126,1,29.98,5,5,5,555
11989,1fcce9fceb2f6c8a555ef9fd999086d6,50,1,29.9,5,5,5,555
12013,1fde5180f7129ed9d42921fb641b768c,113,1,14.9,5,5,5,555
12052,1ffc32ce1838eaa0b0d8df34cb96b2f4,124,1,35.0,5,5,5,555
12061,2002cab8c52973624f1c84f918c30651,110,1,13.9,5,5,5,555
12082,200dd0eca06c80249f4f9960b940eeb3,57,1,26.9,5,5,5,555
12089,2011663e9f984916c24b717a3ab6c802,56,1,14.99,5,5,5,555
12102,201a4e49186cd822d3584d9553b76f91,117,1,29.0,5,5,5,555
12110,201cd19b6a0ea97a649c6e1bc3d29de4,95,1,29.7,5,5,5,555
12115,201f52a9d850d5989432654fae9e1f85,71,1,29.9,5,5,5,555
12158,204098bf08241831dae3b6f57f190db4,109,1,12.9,5,5,5,555
12173,204c5273cd3900765b544887ce970002,123,1,35.0,5,5,5,555
12179,204f2214df152493387db796c85ae8cd,130,1,25.73,5,5,5,555
12187,2055909723147d7d653939c0094cee34,67,1,12.99,5,5,5,555
12205,20609d696686ef03d3fe91fdbbe99b71,116,1,27.9,5,5,5,555
12234,20739257747044d02d19276bacd71f66,83,1,15.9,5,5,5,555
12255,207fc86853ab74bf287efdcc03032199,63,2,39.8,5,5,5,555
12286,209255336081da592d5a018b79e24b4f,63,1,32.0,5,5,5,555
12287,2093d27c791c109d890d8ee08bfeb997,70,1,29.49,5,5,5,555
12303,209cd46e6fbad8005f5a20c86a4db93c,54,1,15.9,5,5,5,555
12321,20aa562a8eb327bf99b5c3d425712beb,103,1,10.0,5,5,5,555
12331,20b7cb7693554c07cc5cb8388f68d74c,83,1,35.0,5,5,5,555
12338,20beaf3319dcb7deec6ab4db1e559e8d,95,1,27.9,5,5,5,555
12351,20c5718e5f50e1e3800046039376e216,56,1,18.0,5,5,5,555
12359,20c821b095f48bc4d9c684592ec44357,124,1,25.9,5,5,5,555
12367,20cea3d895864b48be0cf73a9286c9e3,105,1,34.9,5,5,5,555
12371,20d2a92bbd6fd5f58eabbf0a645639d5,68,1,13.5,5,5,5,555
12394,20e8ca1ff35372c5343e86cb0b3bc94c,116,1,9.9,5,5,5,555
12407,20eda7fbcb57c4fc74b34177112e0ba3,127,1,34.99,5,5,5,555
12431,20fba61eb3577801b7b778402b1e9db6,53,1,22.9,5,5,5,555
12441,2102760f9941764d52d99011d33811c9,119,2,39.8,5,5,5,555
12495,2128bfdcc221a8085d953289385d3015,123,1,30.1,5,5,5,555
12496,2128ddf650e5c73783c60d3478810402,119,1,28.9,5,5,5,555
12498,21294aadb43a37affd883654606c610c,105,1,35.0,5,5,5,555
12521,2132a8bd65234b13e7550a593315e747,71,1,25.0,5,5,5,555
12671,21906853307eab2fb1743556a919e9bd,78,1,12.5,5,5,5,555
12704,21a23da4cdf2d4dcbe72ac48117ef0c2,85,1,24.9,5,5,5,555
12726,21b4bbd289da6a8e0c1412bb95e89e61,117,1,29.49,5,5,5,555
12745,21c536c8261ff78c0ed65d9e2323fce2,82,2,34.98,5,5,5,555
12792,21e69ff635b0200760b86b80ed80e7f1,105,1,29.0,5,5,5,555
12795,21e800d6f32b170bdcc487cbaf5073e0,97,1,24.9,5,5,5,555
12871,2219093050ca810c4027771b505f15fd,69,1,28.9,5,5,5,555
12875,221d79027182ae510f551736a38695af,111,1,11.9,5,5,5,555
12878,221ed878c20bb0791cddf7f7faeb025c,61,1,29.99,5,5,5,555
12932,223c047d06083bf4d3a52212f59de0f7,104,1,19.0,5,5,5,555
12986,22639d78f0649eceeb30ebfc80c24cc6,82,1,27.99,5,5,5,555
12994,22688fbe08d1209daeabcd6c40590d1e,120,1,24.99,5,5,5,555
13003,226b860a6fe1971bfbf3b36a7c54e4ce,49,1,30.0,5,5,5,555
13032,227b1374de9ff0d09b2944f4058a8c0f,104,1,6.9,5,5,5,555
13041,2281c16b24e5ab1b782509f52aa8f4b7,57,1,17.9,5,5,5,555
13075,229880d0a2d7a69ecce180bdec6f5781,53,2,38.98,5,5,5,555
13089,22a0d3267eca495ae5c5ea5aea7cd2b9,73,1,38.0,5,5,5,555
13108,22abae8abdb65b160360a0e4a612bd2f,105,1,12.88,5,5,5,555
13114,22ada7e7aee4c701a64b7d2a8b1d3772,127,1,32.9,5,5,5,555
13125,22b3090d10a556a6c2e9ad753161ef14,55,1,14.5,5,5,5,555
13136,22bb67c88f37434dbea7e1b88a3f736c,81,1,14.0,5,5,5,555
13139,22bd81ebb97beea764deed2b93e1eec8,124,1,34.0,5,5,5,555
13140,22be7bb6addc0126170bce627ac69f56,126,1,33.49,5,5,5,555
13167,22d4712579e7fcc391b2301c9c4ca06b,54,1,19.99,5,5,5,555
13180,22dd08204d80c547de3a85262b22ab33,110,1,27.0,5,5,5,555
13192,22e62a7227eb91f93cb55ef14a20cbd4,102,1,29.99,5,5,5,555
13285,2333b5eb4c77379b280aa26a66016020,110,1,31.9,5,5,5,555
13332,235653dc9683328943db2e5c10db3d12,70,1,24.9,5,5,5,555
13352,235f076913d26e213b917ae40e48f8b8,106,1,36.65,5,5,5,555
13361,23631a1a0e3f6c1b41be9047d1385db1,124,1,6.8,5,5,5,555
13392,2372485d851ed971042496b0515a048d,54,1,17.19,5,5,5,555
13513,23cbdb36051e1a2dbb401e0d83f91ddc,83,1,33.99,5,5,5,555
13521,23d54747fa4cdd07545f1612a7fa6927,117,1,17.45,5,5,5,555
13581,23ff88906d6e5bfbb904867f888b3658,118,1,31.86,5,5,5,555
13638,2427d6249db42ff5f64d8df1ea82c437,75,1,23.99,5,5,5,555
13641,2428a522e85ec8ffd6e3756fe7ddc782,99,1,29.99,5,5,5,555
13655,2432c837b254b9f016e2e901f69afddd,63,1,24.99,5,5,5,555
13660,2436e91f69e10172ac57467c2b2290a9,64,1,23.99,5,5,5,555
13727,24566ba6ae931a905a53ddc9fe4cc3ed,96,1,13.99,5,5,5,555
13741,245ee3cc4d7ff145c25ff1d7ffb6a27d,120,1,12.84,5,5,5,555
13754,246c65f2f57d1cf6ec961a41c2be587a,77,1,8.99,5,5,5,555
13760,246fc6be059021ab9c909c51d61157a0,112,1,38.9,5,5,5,555
13780,2480cae0db14e17cff537d55abfb967e,47,1,29.99,5,5,5,555
13781,24813b5d127493c4c67c871c4ed7f2bc,82,1,24.9,5,5,5,555
13804,2490b51fb3f142dabbee3e059eba36ee,67,1,20.0,5,5,5,555
13809,24919b72996bb428094aac6b57ff53de,67,1,32.0,5,5,5,555
13816,24970f1325070d89a1c42dd450b09a8a,47,1,39.0,5,5,5,555
13835,24a2f517ef51c0cad5a6ded2a67ec232,70,1,34.99,5,5,5,555
13888,24c63a7108d652ad0ed85589c4575297,116,1,29.99,5,5,5,555
13932,24de916f5673576a34a53802514a1350,68,1,27.9,5,5,5,555
13959,24eafdf1adba85219732e8ec88a8ba3b,112,1,19.0,5,5,5,555
13999,2506353d8e7d5df20d0da907b6c5aac0,54,1,25.9,5,5,5,555
14030,251a0c3704affcfc069c2ed0ec3937b7,53,1,29.99,5,5,5,555
14046,25243a573082033eef3dce30008bc979,81,1,23.0,5,5,5,555
14065,25308e9c16af1a99ce8c88b431f0bca5,48,1,21.99,5,5,5,555
14092,25487abdc670ca746db1aedd61d7df96,60,1,31.4,5,5,5,555
14120,255bd9cf3c5ada66932666a0dc4dc255,48,2,31.8,5,5,5,555
14126,255f6fe0da9d281431dd4fcce29b46ec,71,1,28.99,5,5,5,555
14128,255ff8d111e16367aa2404897e198547,124,1,8.7,5,5,5,555
14142,256e039b35d85e185b152ef63cab9877,69,1,29.99,5,5,5,555
14143,256ef90fce9238d079aaa58fbd1be49c,83,1,32.9,5,5,5,555
14196,259181f232a13ce8f9a1189bbc180ca3,84,1,25.9,5,5,5,555
14204,2596ba7fc52317caa07f81aef3f42911,103,1,37.99,5,5,5,555
14275,25c64139f2f78f45984425a76135b2e0,51,1,20.0,5,5,5,555
14276,25c66955a6eb1e7d7e4c1f9130fccd6a,56,1,14.7,5,5,5,555
14280,25c94fb991b323d4a3b9dbf96be0da22,125,1,30.0,5,5,5,555
14301,25d2682aded06ed8da43cd4993ea3ec3,53,1,11.87,5,5,5,555
14324,25e66da169d835ba6a1014436714cfeb,117,1,9.9,5,5,5,555
14325,25e70c9cdd059bec28d09cd19fe0a8ed,118,1,25.9,5,5,5,555
14335,25ee6ccd02d90e8e99185252f34ffb2c,127,1,19.9,5,5,5,555
14339,25f08a1d68e45786faabcd178d5e074b,49,1,27.0,5,5,5,555
14352,25fa6948d92c513abe0352d98d668747,104,1,27.99,5,5,5,555
14366,2602c389a85fd89b069f888e910bce3a,59,1,28.9,5,5,5,555
14373,26088294bb55860ca38501a1182dce6b,63,1,34.5,5,5,5,555
14377,260d3578e7364bc239a08277dfec894e,102,1,34.99,5,5,5,555
14407,26233a1c81079a34ea562cc3af21c754,78,1,38.9,5,5,5,555
14416,262a5aae90d33cc2a388984ddb13eae1,96,1,33.99,5,5,5,555
14444,263f9c5435d8e129f078c711876d1665,116,1,16.0,5,5,5,555
14467,264a54d065d7a43fa179aac655c854e6,105,1,18.0,5,5,5,555
14535,267856cea77d0833f02cb04e26e72100,130,1,20.0,5,5,5,555
14561,268bd23c25246011c4cd8ab1af4153b8,110,1,31.9,5,5,5,555
14604,26ad0f0ff22fd1874b664e7cdbf2cecb,112,1,34.99,5,5,5,555
14617,26b68bc7d54ca728caeeeaf3cbc97827,115,1,21.9,5,5,5,555
14619,26b73fb8069041c193a5001e01fcccfd,48,1,14.9,5,5,5,555
14634,26c075c0de8b8fdfbea28238b5ea0b81,70,1,17.7,5,5,5,555
14646,26c8098256a9f305d2d7238204f5642f,119,1,19.99,5,5,5,555
14654,26cf4348bbe8b37b5e810bb7a054a344,111,1,27.99,5,5,5,555
14680,26e08caec9a05138e233c5597019b812,117,1,15.5,5,5,5,555
14694,26ea059d8584663283fee72473c5ec6e,99,1,35.9,5,5,5,555
14702,26f069f5c2cd9ed767dce69251024330,64,1,29.0,5,5,5,555
14715,26f79186ad50c0aef167aaf9245ad6ce,112,1,38.99,5,5,5,555
14757,271581e923a076626b2e98a49be8c039,105,1,34.0,5,5,5,555
14832,27464fbd955e5b0bad2c0eaa46cd2f4b,126,1,28.9,5,5,5,555
14857,2758692f01ac5b7613432ef9df04a56f,105,1,34.49,5,5,5,555
14915,27862af84c148e9a656de216a213fd12,55,1,12.5,5,5,5,555
14953,279a09411f28ae559c302075deafbae5,63,1,29.0,5,5,5,555
14962,279f89e72b3c2b07a59131882dbd738b,47,1,29.9,5,5,5,555
14968,27a3e266eaf8507e23957d7b5ea35d6f,104,1,34.9,5,5,5,555
15005,27b748850fafeabfd7f089e4969744b2,124,1,28.9,5,5,5,555
15020,27c44b89b007427937dc837cf41ca672,96,1,27.9,5,5,5,555
15037,27d17a6fd27ee999a02cd9b9d04c0ee8,57,1,26.9,5,5,5,555
15039,27d1dd1d45d890c2f1dde06e43ab06a3,103,1,17.99,5,5,5,555
15055,27e09361aa7ba406bdabbee77fd5f4ee,113,1,17.0,5,5,5,555
15079,27f30fbacb7c9678aac1a25491cbdd20,94,2,36.98,5,5,5,555
15081,27f41158cac3ac237d2936fcb92f5a50,48,1,15.99,5,5,5,555
15099,28023eb9116ee98fd7c95e5cacb26023,125,1,29.99,5,5,5,555
15130,281593606d1823b2ebfd98467873cb1d,99,1,27.9,5,5,5,555
15136,281aacbce74cdd7b66d6aad538e47117,104,1,19.8,5,5,5,555
15205,28504732e766e313c5e693c4859dfdd4,57,1,39.0,5,5,5,555
15248,28730d4a6f55626291fef3337baa4398,113,1,24.9,5,5,5,555
15250,28738edfba72391be47d697e6e7e5770,82,1,19.8,5,5,5,555
15271,287fd54e7f4b02e9b9dcf237e43b515d,76,1,10.19,5,5,5,555
15276,288333d294560ba3dadb8466fcdb0a02,62,1,26.9,5,5,5,555
15294,288e2844929a0296a4f9d2b671c09a0a,77,1,27.9,5,5,5,555
15313,2899a15d86ca65cd24d1fc9a0deaf800,126,2,34.0,5,5,5,555
15361,28b81bdab1b97c8081cdd453dbef9778,119,2,24.5,5,5,5,555
15365,28bde7ec6e40314d9450791729339137,85,1,19.9,5,5,5,555
15374,28c34c93c160b8af311c852cd43f920c,71,1,23.9,5,5,5,555
15426,28deb679d1930565c09da8da090cbcbd,54,1,18.0,5,5,5,555
15470,28fb236e49de5398f663ca126533b457,60,1,19.9,5,5,5,555
15477,28ffab1dbe2d6f45a38bd70f2c3fd78f,116,1,24.35,5,5,5,555
15508,2915dfa6fb1156ca22ee847e6954759b,120,1,32.9,5,5,5,555
15523,291fd0287b7cfd75702b9be21f23f1e3,78,1,33.9,5,5,5,555
15540,292d8563fc70947dd2010aa36b726cdc,130,1,29.9,5,5,5,555
15548,2932d241d1f31e6df6c701d52370ae02,124,1,29.99,5,5,5,555
15581,2943c96dbf527b612175ebfd1b3266fe,111,1,35.0,5,5,5,555
15582,29451cc18357b45bc8cdae2b9ead7953,119,1,15.0,5,5,5,555
15625,295c9951f74b6afccdda7ae478526cfb,60,1,39.0,5,5,5,555
15671,29803e82c3a7e886e1cfed354426ad74,49,1,22.32,5,5,5,555
15688,298a8c70a96b6e4bb07c44841e5ddd6b,48,1,24.99,5,5,5,555
15722,299e712af8c8ad86f2f69e1f34a341f3,123,1,14.9,5,5,5,555
15752,29b458c3156da95a3f75c5f92ae6826c,110,1,19.83,5,5,5,555
15890,2a1051b096dd40c017d64c995cf8afee,103,1,35.6,5,5,5,555
15904,2a1dbcc0c26487ca29fe53b16de930a5,50,1,14.95,5,5,5,555
15950,2a417f0f0717eecc940b00012978be4e,109,1,23.99,5,5,5,555
15959,2a47769855a4bf2f68e2b7bddd9cf872,104,1,12.88,5,5,5,555
16019,2a7157032d44a7a8d9921d7eb66c4f76,70,1,34.0,5,5,5,555
16024,2a745e8af300fef33809279a23cc912b,68,1,39.0,5,5,5,555
16039,2a7cfceba822a5cb1e74455166e4a977,48,1,14.99,5,5,5,555
16044,2a7fe4ffcadfbf65ae5c06b02964e929,69,1,17.9,5,5,5,555
16051,2a86c1a30d287827d8d6be37e0df9071,74,1,19.9,5,5,5,555
16070,2a91703cad4c9fec97e104c5977a050c,103,1,27.9,5,5,5,555
16084,2a9cdbeb3ce959d02043256b6bbdb08e,75,1,21.6,5,5,5,555
16120,2ab63f51ad4630f1a51e066880dbd542,98,1,35.0,5,5,5,555
16135,2abeda77caeb8b48c7f250994d6adf82,102,1,12.47,5,5,5,555
16138,2ac065cbd96608d279af3d61ad96b3db,73,1,23.9,5,5,5,555
16162,2acd2f4e868c1f1c06d7c3b68e687489,49,1,29.9,5,5,5,555
16195,2ae0be66802fc94032bae06b27a1ac08,111,1,38.9,5,5,5,555
16213,2aefebc9e1901ae29a4030c7486cf5d9,49,1,11.87,5,5,5,555
16227,2afda983fb05aca314929a1352960eaf,98,1,21.99,5,5,5,555
