,customer_city,price,cumulative_sum,cumcut
2640,japi,229.9,13650503.260000136,0.988398380184125
2641,portela,229.9,13650733.160000136,0.9884150266610553
2642,itamogi,229.9,13650963.060000136,0.9884316731379855
2643,sao paulo do potengi,229.9,13651192.960000137,0.9884483196149159
2644,iracema,229.9,13651422.860000137,0.9884649660918462
2645,espirito santo do turvo,229.70000000000002,13651652.560000136,0.9884815980872828
2646,sete barras,229.69,13651882.250000136,0.9884982293586447
2647,ciriaco,229.0,13652111.250000136,0.9885148106688536
2648,piacabucu,228.9,13652340.150000136,0.9885313847383158
2649,sao jose do belmonte,228.9,13652569.050000137,0.9885479588077779
2650,benevides,228.89000000000001,13652797.940000137,0.9885645321531654
2651,santana do manhuacu,228.89000000000001,13653026.830000138,0.9885811054985529
2652,sao joao de pirabas,228.89,13653255.720000139,0.9885976788439403
2653,alpercata,228.8,13653484.52000014,0.9886142456726558
2654,tomar do geru,228.79000000000002,13653713.310000138,0.9886308117772963
2655,quijingue,228.08999999999997,13653941.400000138,0.9886473271967092
2656,boa vista da aparecida,227.97,13654169.370000139,0.988663833927226
2657,boqueirao do leao,227.9,13654397.27000014,0.98868033558922
2658,ibicare,227.4,13654624.67000014,0.9886968010474799
2659,estrela d'oeste,227.07,13654851.74000014,0.9887132426112752
2660,sao domingos do araguaia,227.0,13655078.74000014,0.9887296791065479
2661,santa mercedes,226.99,13655305.73000014,0.9887461148777459
2662,sao jose dos quatro marcos,226.99,13655532.72000014,0.9887625506489438
2663,rio de contas,226.70000000000002,13655759.42000014,0.9887789654219759
2664,aparecida de sao manuel,226.3,13655985.72000014,0.9887953512320209
2665,sao felix do coribe,226.0,13656211.72000014,0.9888117153198254
2666,luiziania,225.49,13656437.21000014,0.988828042479821
2667,corguinho,225.41,13656662.62000014,0.9888443638472193
2668,rio bananal,225.26,13656887.88000014,0.9888606743534972
2669,santo antonio do itambe,225.06,13657112.940000141,0.9888769703782817
2670,caldeirao grande,224.9,13657337.840000141,0.9888932548178712
2671,presidente medici,224.89000000000001,13657562.730000142,0.988909538533386
2672,resende costa,224.79000000000002,13657787.520000141,0.9889258150081539
2673,pocinhos,223.8,13658011.320000142,0.9889420197995284
2674,mirandiba,221.89,13658233.210000142,0.9889580862926388
2675,vila rica,221.82,13658455.030000143,0.9889741477172264
2676,nossa senhora da gloria,221.45000000000002,13658676.480000142,0.9889901823510506
2677,santa cruz de salinas,220.9,13658897.380000142,0.9890061771607676
2678,grao para,220.8,13659118.180000143,0.9890221647297376
2679,uniao do sul,220.7,13659338.880000142,0.9890381450579607
2680,placas,220.29000000000002,13659559.170000141,0.989054095699122
2681,pequizeiro,219.99,13659779.160000142,0.9890700246180427
2682,mombaca,219.9,13659999.060000142,0.9890859470202914
2683,sao jose da laje,219.9,13660218.960000142,0.9891018694225401
2684,agua clara,219.89000000000001,13660438.850000143,0.9891177911007142
2685,coronel murta,219.8,13660658.650000144,0.9891337062622161
2686,merces,219.76,13660878.410000144,0.9891496185274192
2687,boca da mata,219.73000000000002,13661098.140000144,0.9891655286203983
2688,divinolandia de minas,219.59,13661317.730000144,0.9891814285763318
2689,laje do muriae,219.0,13661536.730000144,0.9891972858118592
2690,puxinana,219.0,13661755.730000144,0.9892131430473865
2691,sao jose da coroa grande,218.9,13661974.630000144,0.989228993042167
2692,rubiacea,218.8,13662193.430000145,0.9892448357962007
2693,lencois,218.0,13662411.430000145,0.9892606206242599
2694,gastao vidigal,216.88,13662628.310000146,0.9892763243559548
2695,sericita,216.32,13662844.630000146,0.9892919875394675
2696,mineiros do tiete,216.15,13663060.780000146,0.9893076384137106
2697,capitao,215.6,13663276.380000146,0.9893232494638461
2698,rio formoso,215.6,13663491.980000146,0.9893388605139817
2699,joao alfredo,215.49,13663707.470000146,0.9893544635992958
2700,santo eduardo,215.0,13663922.470000146,0.9893700312049505
2701,progresso,215.0,13664137.470000146,0.9893855988106051
2702,tabapora,214.9,13664352.370000146,0.989401159175513
2703,carnaubal,214.89000000000001,13664567.260000147,0.9894167188163462
2704,batalha,214.79000000000002,13664782.050000146,0.9894322712164325
2705,guamiranga,214.0,13664996.050000146,0.9894477664146191
2706,mercedes,213.9,13665209.950000146,0.9894632543720587
2707,rubim,213.89,13665423.840000147,0.9894787416054238
2708,queluz,213.74,13665637.580000147,0.9894942179776687
2709,alto rio doce,213.42,13665851.000000147,0.9895096711795236
2710,ilha comprida,212.98000000000002,13666063.980000148,0.9895250925220926
2711,irineopolis,212.82,13666276.800000148,0.9895405022794668
2712,rodeio bonito,212.8,13666489.600000149,0.9895559105886915
2713,timbe do sul,212.79000000000002,13666702.390000148,0.9895713181738415
2714,telha,212.4,13666914.790000148,0.989586697520079
2715,alto jequitiba,211.89,13667126.680000149,0.9896020399385077
2716,alvarenga,211.0,13667337.680000149,0.9896173179142898
2717,barras,210.88,13667548.56000015,0.9896325872011756
2718,meleiro,210.8,13667759.36000015,0.9896478506954641
2719,vale real,210.53,13667969.89000015,0.9896630946397361
2720,guapiara,210.29000000000002,13668180.180000149,0.9896783212062157
2721,cristiano otoni,210.2,13668390.380000148,0.9896935412560232
2722,tobias barreto,209.99,13668600.370000148,0.9897087461002623
2723,gramado dos loureiros,209.99,13668810.360000148,0.9897239509445015
2724,terra nova,209.99,13669020.350000149,0.9897391557887407
2725,santo expedito do sul,209.99,13669230.340000149,0.98975436063298
2726,morro redondo,209.9,13669440.24000015,0.989769558960547
2727,acegua,209.9,13669650.14000015,0.9897847572881141
2728,coroados,209.9,13669860.04000015,0.9897999556156812
2729,lupionopolis,209.75,13670069.79000015,0.989815143082128
2730,ribeira,209.28,13670279.07000015,0.9898302965170648
2731,imbe de minas,209.0,13670488.07000015,0.9898454296779104
2732,passos maia,208.9,13670696.97000015,0.9898605555980095
2733,leandro ferreira,208.9,13670905.87000015,0.9898756815181083
2734,manoel viana,208.79,13671114.66000015,0.9898907994733857
2735,cristais,208.7,13671323.360000148,0.9899059109119909
2736,santa ernestina,208.16,13671531.520000149,0.9899209832505633
2737,nova laranjeiras,208.1,13671739.620000148,0.9899360512446876
2738,igreja nova,208.0,13671947.620000148,0.9899511119980652
2739,milha,207.9,13672155.520000149,0.9899661655106959
2740,teolandia,207.8,13672363.32000015,0.9899812117825799
2741,sao jose do barreiro,207.59,13672570.91000015,0.9899962428488955
2742,cabralia paulista,207.29,13672778.200000148,0.9900112521929706
2743,anhandui,207.0,13672985.200000148,0.99002624053888
2744,descoberto,206.98000000000002,13673192.180000149,0.99004122743664
2745,riachao das neves,206.89000000000001,13673399.07000015,0.990056207817728
2746,santo antonio da alegria,206.79000000000002,13673605.860000148,0.990071180958069
2747,sao sebastiao do maranhao,206.79,13673812.650000148,0.99008615409841
2748,frei lagonegro,206.74,13674019.390000148,0.9901011236183778
2749,nova vicosa,205.99,13674225.380000148,0.9901160388327442
2750,itapitanga,205.70000000000002,13674431.080000147,0.990130933048945
2751,catarina,204.98,13674636.060000148,0.9901457751317687
2752,carlinda,204.9,13674840.960000148,0.990160611421995
2753,tacaratu,204.89000000000001,13675045.850000149,0.9901754469881466
2754,agronomica,204.87,13675250.720000148,0.9901902811061488
2755,prados,204.79,13675455.510000147,0.9902051094315535
2756,jequitai,204.18,13675659.690000147,0.9902198935884026
2757,riacho das almas,203.9,13675863.590000147,0.9902346574711607
2758,sao jose do goiabal,202.9,13676066.490000147,0.9902493489464507
2759,bodoco,202.8,13676269.290000148,0.9902640331809939
2760,flora rica,200.0,13676469.290000148,0.9902785146746261
2761,guimaraes,199.99,13676669.280000148,0.9902929954441837
2762,monte gordo,199.9,13676869.180000149,0.9903074696970692
2763,uirauna,199.9,13677069.08000015,0.9903219439499547
2764,cumari,199.9,13677268.98000015,0.9903364182028401
2765,nova cantu,199.9,13677468.88000015,0.9903508924557256
2766,bom jesus do sul,199.9,13677668.78000015,0.9903653667086111
2767,bom jesus do amparo,199.89,13677868.67000015,0.9903798402374219
2768,colorado do oeste,199.88,13678068.550000152,0.990394313042158
2769,mirante do paranapanema,199.70000000000002,13678268.25000015,0.9904087728135498
2770,galia,199.0,13678467.25000015,0.9904231818997138
2771,santa rosa do sul,199.0,13678666.25000015,0.9904375909858779
2772,andrequice,199.0,13678865.25000015,0.990452000072042
2773,curral de cima,199.0,13679064.25000015,0.9904664091582062
2774,capitao andrade,199.0,13679263.25000015,0.9904808182443702
2775,fontoura xavier,199.0,13679462.25000015,0.9904952273305343
2776,palminopolis,199.0,13679661.25000015,0.9905096364166984
2777,alto alegre do pindare,199.0,13679860.25000015,0.9905240455028625
2778,lagoa de velhos,199.0,13680059.25000015,0.9905384545890267
2779,calcado,199.0,13680258.25000015,0.9905528636751907
2780,morro da garca,199.0,13680457.25000015,0.9905672727613548
2781,macuco de minas,199.0,13680656.25000015,0.9905816818475189
2782,francisco dantas,198.9,13680855.150000151,0.9905960836929362
2783,sao sebastiao da boa vista,198.9,13681054.050000152,0.9906104855383535
2784,fagundes,198.9,13681252.950000152,0.9906248873837709
2785,tunas do parana,198.9,13681451.850000152,0.9906392892291882
2786,capetinga,198.9,13681650.750000153,0.9906536910746054
2787,irapua,198.8,13681849.550000153,0.990668085679276
2788,zacarias,198.8,13682048.350000154,0.9906824802839465
2789,francisco dumont,198.79000000000002,13682247.140000153,0.9906968741645422
2790,mira estrela,198.0,13682445.140000153,0.9907112108432381
2791,arraias,197.9,13682643.040000154,0.9907255402811873
2792,ibiapina,197.89,13682840.930000154,0.9907398689950618
2793,itapora,197.88,13683038.810000155,0.9907541969848616
2794,novo barreiro,197.59,13683236.400000155,0.9907685039764956
2795,general maynard,197.5,13683433.900000155,0.9907828044514574
2796,serra dourada,197.14,13683631.040000156,0.9907970788597308
2797,flor da serra do sul,197.10000000000002,13683828.140000155,0.9908113503717053
2798,diorama,196.87,13684025.010000154,0.9908256052299622
2799,salto do jacui,196.35999999999999,13684221.370000154,0.9908398231604103
2800,conceicao do formoso,195.99,13684417.360000154,0.9908540143000952
2801,urucuca,195.9,13684613.260000154,0.9908681989231081
2802,cachoeira do brumado,195.9,13684809.160000155,0.9908823835461209
2803,piumhi,195.73000000000002,13685004.890000155,0.9908965558598641
2804,padre bernardo,195.7,13685200.590000154,0.9909107260013833
2805,itaipulandia,195.17,13685395.760000154,0.9909248577669443
2806,manoel urbano,194.99,13685590.750000155,0.9909389764991611
2807,campo alegre do fidalgo,194.98,13685785.730000155,0.9909530945073032
2808,couto de magalhaes,194.89,13685980.620000156,0.9909672059987732
2809,sao joao do ivai,193.9,13686174.520000156,0.9909812458068498
2810,lourdes,193.7,13686368.220000155,0.9909952711334326
2811,mata roma,193.0,13686561.220000155,0.9910092457747877
2812,floreal,192.89000000000001,13686754.110000156,0.9910232124513213
2813,jaguaquara,192.4,13686946.510000156,0.9910371436481956
2814,ajuricaba,191.9,13687138.410000157,0.9910510386413357
2815,planaltino,191.8,13687330.210000157,0.9910649263937291
2816,diogo de vasconcelos,191.62,13687521.830000157,0.9910788011127781
2817,santana do deserto,190.9,13687712.730000157,0.9910926236984502
2818,moema,189.99,13687902.720000157,0.9911063803933261
2819,botelho,189.98,13688092.700000158,0.9911201363641274
2820,berizal,189.9,13688282.600000158,0.9911338865423314
2821,ressaquinha,189.9,13688472.500000158,0.9911476367205352
2822,sao bernardino,189.9,13688662.400000159,0.991161386898739
2823,vicentina,189.9,13688852.30000016,0.9911751370769429
2824,barro alto,189.89000000000001,13689042.19000016,0.9911888865310721
2825,olindina,189.89000000000001,13689232.08000016,0.9912026359852013
2826,iraucuba,189.89000000000001,13689421.97000016,0.9912163854393304
2827,tururu,189.0,13689610.97000016,0.9912300704508129
2828,curvelandia,189.0,13689799.97000016,0.9912437554622955
2829,santo antonio do planalto,189.0,13689988.97000016,0.991257440473778
2830,curralinho,188.76,13690177.73000016,0.991271108107468
2831,erere,188.0,13690365.73000016,0.9912847207114823
2832,wenceslau braz,188.0,13690553.73000016,0.9912983333154967
2833,ipixuna do para,188.0,13690741.73000016,0.991311945919511
2834,bugre,187.9,13690929.630000161,0.9913255512827785
2835,paraiso do norte,187.82,13691117.450000161,0.9913391508534486
2836,belmonte,187.69,13691305.14000016,0.9913527410111478
2837,ararica,187.0,13691492.14000016,0.991366281207694
2838,montezuma,186.89000000000001,13691679.030000161,0.9913798134394186
2839,alvares florence,185.76,13691864.790000161,0.9913932638507043
2840,crisopolis,185.70000000000002,13692050.49000016,0.9914067099175418
2841,jaciara,185.7,13692236.19000016,0.9914201559843793
2842,abare,185.19,13692421.38000016,0.991433565123408
2843,goianorte,184.99,13692606.37000016,0.9914469597809432
2844,herculandia,184.89000000000001,13692791.26000016,0.9914603471977316
2845,santa rita do ibitipoca,184.7,13692975.96000016,0.991473720857101
2846,cerro grande do sul,184.0,13693159.96000016,0.9914870438312426
2847,teofilandia,183.88,13693343.84000016,0.9915003581164882
2848,varzelandia,183.79000000000002,13693527.63000016,0.9915136658850614
2849,areia branca,183.6,13693711.230000159,0.9915269598962159
2850,tuparendi,183.49,13693894.720000159,0.9915402459425487
2851,trombudo central,182.89,13694077.61000016,0.9915534885444008
2852,cerro azul,182.18,13694259.79000016,0.9915666797369505
2853,botuvera,181.9,13694441.69000016,0.991579850655409
2854,ilopolis,181.8,13694623.49000016,0.9915930143331207
2855,hidrolina,181.47,13694804.960000161,0.9916061541163681
2856,santa rosa de lima,180.15,13694985.110000161,0.9916191983217574
2857,sao jose dos cordeiros,180.0,13695165.110000161,0.9916322316660264
2858,arantina,180.0,13695345.110000161,0.9916452650102954
2859,santa barbara do para,179.96,13695525.070000162,0.9916582954582658
2860,porto de pedras,179.9,13695704.970000163,0.991671321561788
2861,campinacu,179.9,13695884.870000163,0.9916843476653102
2862,saubara,179.9,13696064.770000163,0.9916973737688325
2863,japoata,179.9,13696244.670000164,0.9917103998723548
2864,aparecida de monte alto,179.9,13696424.570000164,0.991723425975877
2865,alambari,179.88,13696604.450000165,0.9917364506312499
2866,guapirama,179.8,13696784.250000166,0.9917494694940254
2867,redencao do gurgueia,179.8,13696964.050000167,0.9917624883568008
2868,nova canaa paulista,179.79000000000002,13697143.840000166,0.9917755064955015
2869,xique-xique,179.79000000000002,13697323.630000165,0.9917885246342021
2870,engenheiro balduino,179.6,13697503.230000164,0.9918015290154839
2871,senador amaral,179.46,13697682.690000165,0.9918145232597202
2872,cipo,179.0,13697861.690000165,0.991827484196521
2873,pocao de pedras,179.0,13698040.690000165,0.9918404451333219
2874,fortim,179.0,13698219.690000165,0.9918534060701227
2875,salvador do sul,179.0,13698398.690000165,0.9918663670069237
2876,sambaiba,178.9,13698577.590000166,0.9918793207029778
2877,umbauba,178.9,13698756.490000166,0.9918922743990318
2878,oeiras do para,178.64999999999998,13698935.140000166,0.9919052099932189
2879,santa rita d'oeste,178.57,13699113.710000167,0.9919181397948085
2880,paranacity,178.15,13699291.860000167,0.9919310391852614
2881,general camara,178.0,13699469.860000167,0.9919439277145942
2882,sao goncalo do abaete,177.99,13699647.850000167,0.9919568155198522
2883,martins,177.89000000000001,13699825.740000168,0.9919696960843635
2884,conceicao do jacuipe,177.89,13700003.630000168,0.9919825766488747
2885,tavares,176.99,13700180.620000169,0.9919953920466645
2886,guape,176.96,13700357.58000017,0.9920082052722304
2887,rio das antas,176.8,13700534.38000017,0.9920210069126014
2888,corumbaiba,176.8,13700711.180000171,0.9920338085529724
2889,arealva,176.69,13700887.87000017,0.9920466022285218
2890,xavantina,176.02,13701063.89000017,0.9920593473910675
2891,bom jesus das selvas,175.9,13701239.79000017,0.9920720838647171
2892,nonoai,175.9,13701415.69000017,0.9920848203383666
