,customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score
1864,04e21ae2a1e759be1d67a5b71ec38e84,92,1,28.99,5,5,5,555
1875,04ea46c7546b44f82ec3096ddaa941ca,78,2,279.8,5,1,1,511
1878,04eafb40a16989307464f27f1fed8907,96,1,580.0,5,1,1,511
1885,04ee38c5668f2c41b881802106383533,57,1,119.0,5,2,2,522
1895,04f6954a5161ce3f16f1ad61a4344bab,43,1,699.0,5,1,1,511
1901,04fb6473ae3a533427a4d828d6f7ce7c,96,1,78.0,5,3,3,533
1902,04fbe9cd7c2f918568c5b4e934a56316,49,1,122.99,5,2,2,522
1906,04fe08050dc149cf00e43d448c468128,50,1,85.0,5,3,3,533
1917,050309b91cc5e04e68841938e7984aaf,85,1,129.9,5,2,2,522
1928,050ad1d637ed92ecd404ce115736e73a,48,1,17.0,5,5,5,555
1934,051039863f6805c5791e5f1eef4b0913,70,1,129.9,5,2,2,522
1937,051471ca58786b55a780eddd05465e89,76,2,113.0,5,2,2,522
1939,0519065c0feb8da6ca9bd475784540c1,55,1,54.99,5,4,4,544
1945,051cfab9a2157fdd2150d0b4aa0128ba,101,1,49.9,5,4,4,544
1955,052342bf498e2b4c567acdace49e23f6,123,1,69.9,5,3,3,533
1958,052537cc336242d780628742e55bb572,61,1,65.9,5,4,4,544
1959,0525fa756013f1d648c20c8892bdea3e,79,1,90.0,5,3,3,533
1967,052c644eb399b528aa0c6ff95a3ea856,61,1,59.9,5,4,4,544
1969,052de1fe665ac4765f9f00a663057442,56,1,550.0,5,1,1,511
1976,0532c16fb3717ba27a99fd5492710144,118,1,19.2,5,5,5,555
1978,053577e4537e6b6b68b9f0e929f27d32,67,1,118.13,5,2,2,522
1984,0539a1d77e38f808299c0f1f44280ab7,57,1,79.9,5,3,3,533
1985,053a19d1f63c7f7ec53871bb28435d2f,85,1,79.9,5,3,3,533
1989,053bc4c013d7589b292fe166ecba6786,48,1,39.99,5,4,4,544
1997,05401fad06eec92dc8a514d6f277d68b,105,1,69.99,5,3,3,533
2003,05428560b11124d146bc86a2c4d5bf35,98,1,89.0,5,3,3,533
2004,0543a4072ee6393ab6b0c48639a0499b,57,1,49.9,5,4,4,544
2005,05442d85c4114266feb6a926dacb7580,108,2,80.0,5,3,3,533
2006,054436f8b0565d7b5c66e9066b564393,67,1,84.65,5,3,3,533
2009,0546c71e7b8f6ea44bc1324beefa72ea,55,1,51.9,5,4,4,544
2011,0547440e828d7b3fc00dc7cd355b9fba,48,1,89.0,5,3,3,533
2015,0548b4ebfce3d7ef4124f59d904578cc,70,1,16.9,5,5,5,555
2016,054966d42bd2283fd25c9aa4fd8bba5f,109,1,75.0,5,3,3,533
2017,054a61b5ef37f443a58664bdea26488e,60,1,152.0,5,2,2,522
2018,054ab203cd9764221a28a41cce1e8cd0,48,1,27.9,5,5,5,555
2023,054bbe007936c85bde1a019ea0d47780,96,1,63.99,5,4,4,544
2029,055015dc0487744694f4c9baed2afcb0,125,1,21.9,5,5,5,555
2033,0550b43346bf7b76cb465d064ecc7bd5,122,2,51.84,5,4,4,544
2035,05514af0c7b72bac8a4515ff7d4cd9e2,82,1,58.0,5,4,4,544
2036,0551b1b0b246b2433f94f989661aea95,103,3,209.96999999999997,5,1,1,511
2040,05532b1940ad190dbf986712e00e716a,84,1,164.9,5,2,2,522
2042,0554215db356afb462ddf6089c4f6963,48,1,166.9,5,2,2,522
2043,0554357bede8e7adab8e4d3a88652483,75,1,89.9,5,3,3,533
2046,05551733f29422ff885d0a28f4f04186,62,1,330.0,5,1,1,511
2053,0558be6a6e500f5cf3ab336365099074,117,1,75.0,5,3,3,533
2062,0560a02593f282955f85da2db087b078,116,3,142.99,5,2,2,522
2066,0563e58ea5bb08719e7c7016e1d6b800,116,1,39.99,5,4,4,544
2078,0570eff03cfce2f794d818d3f6bec651,105,1,219.99,5,1,1,511
2079,05714f8e1d0dd41cfe8b94b23166f793,57,1,295.0,5,1,1,511
2084,0573edc5eccee58dab8992faab015e4b,113,1,13.99,5,5,5,555
2100,057cea2321147e9bb2b7b5af93e66172,54,1,119.99,5,2,2,522
2106,05812fc855821b2f091461ede3d2a960,126,1,42.99,5,4,4,544
2122,058d8b79c27b59949ec91fc3cb584658,99,1,122.99,5,2,2,522
2134,0595b78f035ba66c697b15dc3f2dde04,50,1,117.0,5,2,2,522
2144,059a14c0dedd7aaee2dc398ede72bb94,54,1,64.99,5,4,4,544
2149,059c2f7d60ef651891a4eadb829bb4f4,85,1,105.0,5,3,3,533
2161,05a0af0b2fb1454dd6d697eca5e7a1d8,71,1,199.0,5,1,1,511
2168,05a77ea6f0049cb8d1604d562e8b4c7b,111,1,149.9,5,2,2,522
2176,05ae07724e12ebb587685c8acdb8260c,47,1,100.0,5,3,3,533
2178,05af51fbd839dd9f05c0e07f16e971d4,78,1,54.85,5,4,4,544
2179,05b005e82f3f2dcc41b5504f00484e50,56,1,25.0,5,5,5,555
2188,05b9a99bdd307548ae19300848825919,54,1,94.99,5,3,3,533
2199,05c225ea6a3c4ffe071654a922b0ec72,124,1,79.99,5,3,3,533
2202,05c3bc7f2c3c3a45c39595a46c76ad58,84,2,279.98,5,1,1,511
2207,05c866b580d387ccf3d664997dcb890a,130,1,225.0,5,1,1,511
2225,05d6dccf0ec00ec89c4462f9925903e1,55,1,42.49,5,4,4,544
2227,05dd892bc3cdf380c532320e27148f33,127,1,189.0,5,1,1,511
2234,05e3947be871234fa8082ff85b5ef480,84,1,119.99,5,2,2,522
2235,05e53f1437a94e4fa5dbef5eb5c0fcff,64,1,58.99,5,4,4,544
2246,05eb10f9b30c4ef1f4e16f679d0507b5,113,1,879.77,5,1,1,511
2248,05ebc27279c0c9082b56bbd6a1441a4b,123,1,259.0,5,1,1,511
2251,05efa0e29a769010ba9eec84a6ccfba9,67,1,299.99,5,1,1,511
2252,05f0ba650e96816117cc49d9194cf3f5,56,2,98.0,5,3,3,533
2253,05f1c2a8e913a4084727ac728bbdbec2,71,1,75.0,5,3,3,533
2256,05f337ebaa4407b43c68d15f5cf1949a,55,1,99.9,5,3,3,533
2261,05f755716925c7f1c0aa42b4730e77a7,112,1,210.9,5,1,1,511
2281,06061ffdb496a2030a55687e3d14d977,64,1,49.9,5,4,4,544
2285,0609f5889f00803311ba52e9219c3872,69,1,53.9,5,4,4,544
2286,060a46317755b43c75aa45102a4e96d8,78,1,69.0,5,4,4,544
2287,060a46f3e1097e08371f2c8c7064156c,81,1,120.0,5,2,2,522
2288,060b1d253ccfe1196775fffc0c64eaa4,104,1,9.9,5,5,5,555
2300,061435b8938e25375c2bcf58dff7745b,110,2,28.0,5,5,5,555
2301,0614810921e3e1ef9adc33ba529b1663,54,1,119.85,5,2,2,522
2305,0618ac28167d5d02f1135f98d3d4166c,64,2,59.78,5,4,4,544
2306,06199a7981ec145069afeb0baf66a49b,56,1,40.0,5,4,4,544
2330,062703dc98b5f31f01915424e32eace5,106,1,227.9,5,1,1,511
2332,06278b75c68ad852923f6ef0773eb154,111,1,111.99,5,2,2,522
2333,0627dd353f7abd2a8272643d8a412b57,113,1,27.93,5,5,5,555
2334,062850c890eb64c3bec2243bd551fb8f,130,6,251.97,5,1,1,511
2335,0628c0b91afef1a89539ce9f77a735e0,55,1,20.99,5,5,5,555
2340,062cc8c5ff387d407645b93970baee73,112,1,129.0,5,2,2,522
2344,062e9faa332ada7db93c85da078f31fc,105,1,122.99,5,2,2,522
2346,0630577acd0476a6b31ca9aef210f00e,119,1,179.0,5,2,2,522
2353,0632cb63610a5d7d5da9a4fb595dd101,113,1,89.99,5,3,3,533
2355,06341c02de61d57cbc4f4ed2e5c3f8e1,88,1,225.99,5,1,1,511
2367,0639f89df53967e960faa234c3235d1f,63,1,38.95,5,5,5,555
2368,063a4ff31bff767c4a8fe77696eb3892,50,1,69.9,5,3,3,533
2386,064a57e6a257803d24175910385593ca,117,1,159.9,5,2,2,522
2390,064df8d7cfbb640ce62f296cd3f76c35,129,1,229.0,5,1,1,511
2392,064e67871d53f3fbfd15385a0ca3a54b,53,1,178.9,5,2,2,522
2396,0651e411f128c0cf8b813b7c133ace0f,55,1,59.0,5,4,4,544
2400,065495b7879ad8844fa8f999493906e7,120,1,330.0,5,1,1,511
2404,065980c7bb4853a9ff23199ac044171c,95,1,12.0,5,5,5,555
2405,0659855f18f793eb3f890c7c1233ebd8,116,1,44.85,5,4,4,544
2406,065b42c4a97bf2c81e0e673786b9db32,84,1,228.0,5,1,1,511
2413,065e274ca8c7214e70710b6765578a05,54,1,26.0,5,5,5,555
2415,065faa2d1bb6b297ca28a01d32519efb,84,1,72.9,5,3,3,533
2424,0667f9442ea0fda05f8e5153c837bf7f,71,1,199.0,5,1,1,511
2425,06681f8d9c32da6c220bfee448bc13f0,60,1,287.0,5,1,1,511
2427,06691a2638e9d6c12e0e4182a7e5bf4f,127,1,95.0,5,3,3,533
2429,066a9e746ce5eead40d2afa9bccd3d7d,50,1,369.9,5,1,1,511
2433,066ec1a6ec56a0f8b161b37ddfd738db,118,1,260.0,5,1,1,511
2438,06731a4123e5f778f31f5f4f027bdf38,67,1,85.0,5,3,3,533
2439,06749557ec7c0ecb61210bbc6c14ae1d,48,1,31.0,5,5,5,555
2443,0675dc11f2e7dc8ab2f0525b1dd57859,111,1,19.9,5,5,5,555
2446,0677048b122422b313b96967d64e8cb6,64,1,32.99,5,5,5,555
2449,0677c160b8b19e0873a5096b5bdac0a5,68,1,99.9,5,3,3,533
2455,067ddd62f5d7b69af563df60ee698b5a,71,3,1037.85,5,1,1,511
2465,0681069ba05876a097555609e2496d1f,67,1,126.99,5,2,2,522
2473,068496092363b0e16a6a289da4212d87,110,1,127.26,5,2,2,522
2479,0687adb7abd672624e9c4ba569cf0ac2,106,1,449.99,5,1,1,511
2484,068a6193792ce340374afefa699e8880,55,1,23.9,5,5,5,555
2489,06909593a3382d75b06bcde5c527ad59,47,1,106.9,5,3,3,533
2508,069f1deff35f9752a09c02f3642b14db,84,1,139.9,5,2,2,522
2517,06a2924116558070913fd36d2b01039c,50,1,45.0,5,4,4,544
2518,06a2aad63bd0acb89e39ea3c8dd8263a,50,1,175.0,5,2,2,522
2530,06adb04df95e48dcd32284ef83e07c77,106,1,110.32,5,2,2,522
2535,06b4a03f2ff5cd08d0d823f845dff6fb,97,1,188.16,5,1,1,511
2542,06bb4664cc9f34e9b19b75cefeefbc73,57,1,199.0,5,1,1,511
2548,06be66243346e59b86a04d25496b19e3,108,1,299.99,5,1,1,511
2550,06bf021cebd25d2cfceae152a5956e04,76,1,199.9,5,1,1,511
2557,06c3b109d1739bcb38d35bc625ba06c3,70,1,69.9,5,3,3,533
2558,06c4359f159d982902fe93e79c1323df,69,1,14.0,5,5,5,555
2560,06c5c4b0292effa4b19173210ffafb33,98,1,14.5,5,5,5,555
2563,06c6f4eaf3c4f75577aced1da71c244f,115,2,79.8,5,3,3,533
2572,06d198a416dd7728c452636fd04633a6,73,1,29.97,5,5,5,555
2574,06d2794bd8c6d90db6889d6c5f2d83ea,110,1,30.9,5,5,5,555
2579,06d529bccb0825265d8b5b73c66e53d8,48,2,289.8,5,1,1,511
2587,06d997ee0df1e71f31984bbeebe4222b,56,1,119.5,5,2,2,522
2597,06e02bfbcb3a911182a3aaa06d826c88,57,1,219.0,5,1,1,511
2601,06e107f212576eccb2e2adc7781c9705,95,1,2199.99,5,1,1,511
2603,06e55d0b482f746c8c177b04b8b27301,85,1,69.9,5,3,3,533
2605,06e724a40343b086ece691eb439a726b,55,1,189.0,5,1,1,511
2615,06ebadeeb0acfedd1526d66bfb71b061,73,1,379.95,5,1,1,511
2619,06ee09badc38b922a88d417e5134e3aa,77,1,88.9,5,3,3,533
2624,06f3d542cb24b273ea871ad404adcf71,111,1,189.0,5,1,1,511
2627,06f51feba23580cfca0f581994fb7789,64,1,179.0,5,2,2,522
2632,06fcb5edf767ce55050fd0475a708a7b,76,1,43.0,5,4,4,544
2635,06fd550709e851b276dc96774077fa0f,130,1,99.9,5,3,3,533
2636,06fe2378b02bcfcf4d6fcc4b31fde6c5,74,1,29.99,5,5,5,555
2642,0706bd15777b939c99aa344ccb34fbb1,54,1,795.95,5,1,1,511
2644,0707585f9631a5166364cf8730a8ecf2,111,1,65.5,5,4,4,544
2646,070948afd9d16208989b064551175780,129,1,128.75,5,2,2,522
2650,070ce039abd117187ecf70994220c6d2,113,1,29.9,5,5,5,555
2654,070fcea536fbf0116b36ee9e900f360f,53,1,44.9,5,4,4,544
2656,0710c8034f2e3c5e0f0a2d1811dfddcc,109,1,39.9,5,5,5,555
2663,07176b181cc48bdaa6807f4a88e17d4a,118,2,199.89,5,1,1,511
2665,07193e2fc8e6b8a63e6c080a3cff4d89,50,2,278.0,5,1,1,511
2666,071a86d714c6f99aa23feeecf538399d,60,1,62.4,5,4,4,544
2672,071ea3439c8c9148700ba643a50d0875,70,1,44.9,5,4,4,544
2685,07276d89be039ef3505f4c6f781bda37,61,2,1999.8,5,1,1,511
2693,072c530f7b482d9b904977a9b7955a45,126,2,258.0,5,1,1,511
2697,072dc9b3b89c0c4822159ec565baeab9,76,1,90.0,5,3,3,533
2707,0734aa7c0af8bbb557d1a11e8b07be9d,127,1,799.0,5,1,1,511
2713,07390941d6bce5dacaa94780a994022b,82,1,129.9,5,2,2,522
2714,07396c453f4681f7be214112539b29b8,94,1,99.0,5,3,3,533
2721,073cb4e6d4c56f02630968213bbe083b,84,1,89.99,5,3,3,533
2723,073d71c93304496bb891a08b926ece95,74,1,56.0,5,4,4,544
2729,0742a36c7ba2c76b3326f3d6acd9fc7c,54,1,139.4,5,2,2,522
2734,074449d94197a408f2ff3bdd985a20fb,99,1,169.99,5,2,2,522
2736,0748be2c32fadcd0e5618a5c5999ae27,103,1,76.5,5,3,3,533
2748,0750772d41a8b042cde18f59e30522b5,118,1,27.99,5,5,5,555
2750,0750e4ba17152e6b83cf55f61d391e3b,113,1,227.9,5,1,1,511
2754,0754629085f41398924535f8b337a630,125,1,39.5,5,5,5,555
2756,0755ba88bf7e1c270f5a94264b17c603,80,1,95.0,5,3,3,533
2758,075622c9aca77c074c5b0bfff0dd8957,63,1,49.9,5,4,4,544
2759,07568293de9832dcefca19385d02354b,109,1,58.9,5,4,4,544
2773,075e190ab1296f43d2984ddca2f8adec,112,1,389.9,5,1,1,511
2778,07607659be36fe8f61630b1e89afb53e,115,1,149.0,5,2,2,522
2783,07639b3edaab833c39efd14a1a950199,105,1,66.99,5,4,4,544
2791,0767440fcb6f6ca85a6d50c8f633ed51,85,1,48.9,5,4,4,544
2801,076eddad7b3de780b619cd4faae6168b,81,1,79.9,5,3,3,533
2805,076feaeadbaf45d1aed50960f6241e76,85,1,110.0,5,2,2,522
2809,077177a6fe3f9adcdd96ea9c4aa0d524,94,1,16.5,5,5,5,555
2812,07730bcce8f619f15485de16f0793767,62,1,95.9,5,3,3,533
2813,07731871dbc303d9af056c55552492de,76,2,93.88999999999999,5,3,3,533
2817,0776b4f6e66409776cd39bf2ad45702e,70,1,33.0,5,5,5,555
2818,077857f2672b24eef822c0e0e9b17e4b,111,1,89.9,5,3,3,533
2826,077de06f3b141d3ea9d6be46b409262e,61,1,122.99,5,2,2,522
2827,077e58337411253659e060d903cec280,57,1,20.49,5,5,5,555
2834,078770bdd7ae21c5766a84d4cc70d135,50,1,530.0,5,1,1,511
2838,078a3d6f31fa48e82be1142201dc5fc3,116,1,107.0,5,3,3,533
2842,078d86e7bf40b188f0e5ed6d866c21c4,63,1,229.9,5,1,1,511
2844,078e99036000210bb0d5abb62fdeecee,50,1,319.9,5,1,1,511
2848,078fa6a7ee9792303695a290a8338ed4,112,2,113.8,5,2,2,522
2852,0794e4b99fb7375f4189f2f9d1b4c027,126,1,99.9,5,3,3,533
2853,0797401e5a8fdd8fdf77cbd79b612b50,54,1,129.9,5,2,2,522
2855,079954fc02a0b0ded54465ecc1f1e6cd,130,1,139.0,5,2,2,522
2857,0799c43cb2d6ed014fee088f3f4312fb,124,1,169.9,5,2,2,522
2861,079d3acdd9329ed0f2bf762e281a5855,43,1,50.2,5,4,4,544
2867,07a034ecd1c160818de9be09a9d24bea,57,1,550.0,5,1,1,511
2875,07a7e5b0029e354e4428f755cc1988bb,74,1,130.0,5,2,2,522
2877,07aab738b58fc42a719e00167d13a7e6,112,1,150.0,5,2,2,522
2884,07afc68e24c308212aef88a983497e09,47,1,79.0,5,3,3,533
2886,07b37fbfa3d8fe1c16ace64c754b4b0f,105,1,57.9,5,4,4,544
2887,07b49e1f48e3b25898e300705a980b55,63,2,58.82,5,4,4,544
2889,07b545f78bd2ddf9040417ad6eb72292,78,1,49.99,5,4,4,544
2891,07b6b4fe5fefb948fc76b6d2bdba77d8,57,1,364.0,5,1,1,511
2895,07bac215ce13a0aa6640cc2ea7411c20,105,1,29.99,5,5,5,555
2896,07baee9bca216c9d7038531952346682,119,1,429.9,5,1,1,511
2927,07cea6722ef8b8da55cd10460f04bcbe,74,1,56.9,5,4,4,544
2931,07d2fc9925c3b3ef80df52be56a06482,71,2,199.98,5,1,1,511
2933,07d32200708d263fc5006988e4b6eff7,47,1,84.99,5,3,3,533
2949,07de064ec1b736d53124c6275c05fee3,103,1,53.99,5,4,4,544
2950,07e01746e8b90bfb4cab6ef323d33ab2,68,2,139.98,5,2,2,522
2951,07e1c3725f2f8d2e91fdb691f0b3152d,49,1,19.15,5,5,5,555
2954,07e37b9181238afc5aef3d87171bf28f,56,1,229.9,5,1,1,511
2958,07e4d358f855a3b64a52293ba46b0f09,88,1,118.8,5,2,2,522
2962,07e7f8e9c1d7da19613688c978f10c4f,130,1,96.0,5,3,3,533
2969,07eb1b14bb3ad0b4c5b5a5412d13eea1,84,1,91.55,5,3,3,533
2973,07ed792e0e0ee1cfe088126d6914f279,105,1,49.9,5,4,4,544
2981,07f530400b2eb436da476957706cd9be,85,1,35.0,5,5,5,555
2987,07f96b6867d9a170014744b286362436,64,1,12.9,5,5,5,555
2998,080057201f39d382489e755ecfbda440,62,1,68.0,5,4,4,544
3005,0802da9993945877f32ed71ab7800b6f,61,1,259.99,5,1,1,511
3014,0809899bfc84b0bc917a8c279c5dbb5b,85,1,24.9,5,5,5,555
3016,080b34eea368ba7775448a556def373b,64,1,24.0,5,5,5,555
3022,080dddcff1908969446b2a21dce2fc68,74,1,58.6,5,4,4,544
3027,0810bec75fe542b1d68666785181d394,119,1,299.99,5,1,1,511
3034,08134f392c78e4c4cc9ba45e21a542a2,110,2,198.0,5,1,1,511
3045,081ecee4228a97b36aa3b2cbd1bbc1ba,68,1,34.0,5,5,5,555
3051,0825646a316d8b2bdddea079a5e01fda,118,1,85.0,5,3,3,533
3056,0827a9c2399f5a54a666bb8c2b783be4,117,1,99.9,5,3,3,533
3059,0829a7f317e4c74aaf5651b578c781fd,71,2,176.42,5,2,2,522
3061,082ad395df0ed72a64f71b70fffafd5b,113,1,34.9,5,5,5,555
3068,082d513b7fb405e92c135e71496754d4,57,1,61.4,5,4,4,544
3069,082d62ce77055d3e52dcd10c1e2ddd2d,48,1,41.99,5,4,4,544
3071,083106a67c25249c79074ab4459fc8c5,64,1,59.0,5,4,4,544
3073,08324ca9a349f4d9f8323b1c9e1399f8,71,1,36.0,5,5,5,555
3075,0833e6b9ceb73c111ca003768bf53228,71,1,62.9,5,4,4,544
3076,08345c45f60f7377380fceade8679400,63,1,364.0,5,1,1,511
3077,0834d7fee4edc0f82156d04a45272531,53,1,999.99,5,1,1,511
3078,083578aaf490ea8ff298cfdf186790fd,92,1,169.0,5,2,2,522
3081,0839786620cd7ef6e2da4abca81ac42d,117,1,79.9,5,3,3,533
3085,083de6cf2da0a625906af6a558106b28,106,1,19.0,5,5,5,555
3089,08401dcdc7bcc78f11f41f9621df7429,97,1,119.0,5,2,2,522
3100,0843fd3baa42b70bf995bb83753bfe90,63,1,22.32,5,5,5,555
3101,0844959722ab5c6b324c6a95471332f4,98,1,70.0,5,3,3,533
3110,084c2bd2b64d5e52712259d7a2f0f79d,95,1,39.9,5,5,5,555
3118,08528824266cd0720658ff01df662b6a,48,1,85.99,5,3,3,533
3121,08551822a68f0b824cd0d92fe4a3264e,83,1,55.0,5,4,4,544
3122,0855291cdc70f901cb28df5cb677b0d1,83,2,43.8,5,4,4,544
3130,085c37e1bd86e91893d40d211fae62b4,85,1,179.9,5,2,2,522
3141,08652ae7b7ac5fa6f707620671306ddc,57,1,30.0,5,5,5,555
3149,086eb4bb06e44c9b9fdc153936780990,118,1,118.44,5,2,2,522
3150,086f2e7a1b67f590d6440b35b2e7246e,60,2,194.89000000000001,5,1,1,511
3151,086f4c21c13b95fd8ccf0df6bc676e22,110,1,388.0,5,1,1,511
3169,0879e009db1e47cc3e144dd67b38b4f2,68,1,77.9,5,3,3,533
3175,087f9b562f7f24274e418c71ed7cd56c,54,1,49.9,5,4,4,544
3176,0880861964a0c3fba8254313913d4846,71,1,149.0,5,2,2,522
3178,0881e1574aa6b621c551a421297af5b8,109,1,29.89,5,5,5,555
3182,088748a6b4f6a4042e04da23b9b0940c,62,1,32.0,5,5,5,555
3189,088cf7b06af8d510c1280cc95ec3754b,130,1,79.9,5,3,3,533
3192,0893ae80a887e2e2c177f3162f05aebc,48,1,149.0,5,2,2,522
3205,089b4797064af9e8aa2cce7f5d444cc2,117,4,441.28,5,1,1,511
3217,08a4aa30c0eea37598e0a8095910b491,118,1,24.89,5,5,5,555
3223,08a8854f4ff6d0a1211f34e75b14a42e,52,1,98.99,5,3,3,533
3238,08b24593d911d9c0cdd1ba943a7a0cea,54,1,95.9,5,3,3,533
3239,08b56a0a9c6eff4619a9a141b4dd37e2,50,1,33.0,5,5,5,555
3244,08ba9d78fcb65b8297408608a3bc78b1,112,1,74.99,5,3,3,533
3252,08c09f773095ffbf190840b7b922a4ea,106,1,47.9,5,4,4,544
3254,08c31cc9b1e1fd777d2c946298aa97b9,127,1,70.0,5,3,3,533
3255,08c39e2aafb61665f838819f53a16657,74,1,32.9,5,5,5,555
3259,08c7e9277e931b338a239e83980b067d,78,1,159.0,5,2,2,522
3264,08caf5d1db0231d5afc079d3b223b16c,125,1,19.65,5,5,5,555
3267,08cc70c459fa8a8aca0c4effebd8d083,69,1,44.9,5,4,4,544
3271,08cfbfce32d6e30b94c84bbd630aafae,51,1,29.99,5,5,5,555
3282,08d60807ea32c90570919ad6b1f0b0d2,108,1,110.0,5,2,2,522
3286,08d7b1fe49c75e0ebc5758f55d41a580,127,1,19.95,5,5,5,555
3291,08dc787fbd670738dde6d2b5302c922f,113,1,89.99,5,3,3,533
3297,08e16d18de470d7041b38c2b4031dbc1,76,1,52.58,5,4,4,544
3298,08e2e8f0d6a0264fb3a6da7b40dbf12d,104,1,22.32,5,5,5,555
3301,08e4e47999175e049a948f577df3b84a,74,1,26.4,5,5,5,555
3303,08e56ab98cdcf2b7de382408a8efd626,56,1,159.8,5,2,2,522
3314,08e9e9af9d6d0393d4f6b8c331adc6e7,81,1,28.9,5,5,5,555
3317,08ea393f29fd8d854b91ce3a902bb5a0,47,1,99.0,5,3,3,533
3320,08ebd8171843fa54338c3474439144a2,64,3,159.0,5,2,2,522
3327,08ef50ea1923ce347f194bbc8d8e40e9,70,2,107.98,5,3,3,533
3332,08f25914a47aef2e25c337a19b1a482d,106,1,179.9,5,2,2,522
3337,08f632ba547ce8a3f9d4efe3028a216e,62,2,874.0,5,1,1,511
3345,08fa82297b802757b9b02ced94f8a9e3,109,1,199.98,5,1,1,511
3358,08ffcc4f7f99c98cff3560ce1c502b8c,46,1,19.0,5,5,5,555
3360,09009cf4ad784262889cf4c0f7b85420,71,1,122.99,5,2,2,522
3366,09033cfedb9bab5c54a33f339fd94ad0,67,1,98.9,5,3,3,533
3368,0905bd9a4436e519b45948d992a8a04d,83,2,179.0,5,2,2,522
3376,090c54303fddc5393a9386f0ce454d62,48,1,103.9,5,3,3,533
3384,09100e2874da1289c4f337ab2eb27db0,127,2,52.2,5,4,4,544
3386,0910534b4858183e4e325e020ee37a56,126,1,65.0,5,4,4,544
3387,09109390db732a0b45175f2da752f6ce,74,1,19.99,5,5,5,555
3388,0910d6fabaaa19fbd65cb92ea301d7f5,78,1,110.32,5,2,2,522
3389,09118825cf5e244ea919698b2fb4f38f,117,1,45.9,5,4,4,544
3409,091fea6ad6eea188d7ef495b8b0a3551,104,1,79.9,5,3,3,533
3412,0922ca5cbf709f1cbbcf0121e4eaba91,95,4,179.96,5,1,1,511
3416,09256eecda76e5ebd891970539e9746b,78,1,26.9,5,5,5,555
3417,09261c6cf80ec01c28a569b8cb8b3484,67,1,149.9,5,2,2,522
3419,092770113dc0bfba2c362dba9b7903cb,70,1,419.0,5,1,1,511
3420,09277ee4061f1343433859dcdbd838de,64,3,59.699999999999996,5,4,4,544
3426,0928de2429e186c48346ffaa5738cbe6,75,1,30.09,5,5,5,555
3430,092b4a3968d596ad4eeb10b217b87cde,61,1,817.0,5,1,1,511
3433,092c59785bad44d0412797caf8867e5c,119,3,666.0,5,1,1,511
3439,0932888e76c226d0cd327bddfe0654af,64,1,48.9,5,4,4,544
3440,09339f204d1b627af024216de772ccce,106,3,59.699999999999996,5,4,4,544
3446,09380077c3400002387e5d72cde34164,57,1,234.5,5,1,1,511
3449,093afa5e2f16785b06a54179fdc986c2,120,1,14.9,5,5,5,555
3459,093e02292e3d50a0e2d37a5c9d77dbbf,66,1,134.99,5,2,2,522
3460,093e07dbdcc9f26d16a5cf4c0b8173ab,112,1,92.0,5,3,3,533
3463,0940b98f5162963ae1885fcc71f6073c,99,1,62.21,5,4,4,544
3468,094341831b5ed4a4bf31a5d068bf485c,82,1,149.99,5,2,2,522
3474,0948314b0dc7e18e7e125269b56bb27b,117,1,149.0,5,2,2,522
3476,0949b5cf9adad08c1421aa3f1778e4a3,61,1,59.9,5,4,4,544
3477,0949cf9ee34504ff762ed1d80b2bca60,117,1,110.0,5,2,2,522
3485,095179eaa54b75064120ccdbe350eef3,57,1,129.0,5,2,2,522
3486,0951b45221facd76dac14203f8770cd2,61,1,249.9,5,1,1,511
3488,0952956c78aba45f953cf2b24cedca84,63,1,86.0,5,3,3,533
3491,09593cf9cb6a4e4adcdb60a81b3554b6,85,1,123.9,5,2,2,522
3495,095d1ff35f7db6828a8438d87f9c1b9b,68,1,44.99,5,4,4,544
3501,096051eec6b1ce541205f75819ccb95b,76,1,112.99,5,2,2,522
3506,0965b098ed51d51d2531630ed392704a,63,1,55.0,5,4,4,544
3515,096b8c4d4856603e88a3cdb921a92aa3,68,1,23.9,5,5,5,555
3516,096b92bb7b1f2df07782d584753022c3,69,1,22.6,5,5,5,555
3517,096e4afe8c8bea72cf73edcca7a74134,130,1,69.9,5,3,3,533
3522,09714b907f40049ef6c7e0db105e5fa8,76,1,17.0,5,5,5,555
3525,09719affdbfaddf5d3d29417c39089dc,70,1,735.0,5,1,1,511
3526,0971df83869ecd83b4282f773573bff3,123,2,110.0,5,2,2,522
3527,0971e2b38bc165dd8bf1b9d24a054890,59,2,358.0,5,1,1,511
3528,0971e7340c57e772a442f0f319161c7a,74,1,62.5,5,4,4,544
3530,09740ab7c2513db9cf9e691b9266d292,88,1,24.99,5,5,5,555
3537,09760ab9f33a907e4b2a712ff12dc9a4,119,1,78.0,5,3,3,533
3539,0977ccd98cf666f24223669c1aae0180,111,1,99.99,5,3,3,533
3541,0977e0b93fd518fc88b277900af29e65,70,1,1150.0,5,1,1,511
3543,097c16abe2faea176ce88673499b5525,64,3,204.66000000000003,5,1,1,511
3557,0987f577dc4e1a76929cf8cf9be30990,47,1,220.0,5,1,1,511
3565,098dd85ba7d190a7ac3f80a3e6a12b93,118,1,397.0,5,1,1,511
3568,09915c12803ae121d230703fdb376015,77,1,89.9,5,3,3,533
